user_id,purchase_id,purchase_date,purchase_amount,product_category,payment_method,region,is_returning_customer,discount_used,days_since_last_purchase,user_age_group
904,PUR-68415,2023-07-12 15:40:56.107430112,478.6,Home,PayPal,North America,0,0,,35-44
1456,PUR-66854,2023-08-05 23:11:49.355141944,64.44,Books,PayPal,North America,0,1,,45+
1070,PUR-53189,2022-05-21 01:43:34.351449380,404.53,Toys,Bank Transfer,North America,0,0,,25-34
2817,PUR-54137,2022-02-25 08:07:09.291878168,347.05,Clothing,Bank Transfer,South America,1,0,343.0,35-44
1455,PUR-20424,2023-10-21 16:20:46.024651000,340.34,Books,Crypto,Europe,1,1,2.0,35-44
660,PUR-53208,2023-02-21 12:20:54.740088228,172.22,Books,PayPal,Australia,1,0,214.0,45+
2152,PUR-55501,2022-08-15 20:43:43.396634340,407.02,Electronics,Card,Asia,0,1,,35-44
error_user,PUR-36109,2022-11-22 14:08:12.312327552,190.91,Sports,Crypto,Europe,1,1,263.0,35-44
1411,PUR-55092,2023-02-07 05:40:39.937805984,365.88,Toys,PayPal,Europe,0,0,,18-24
2088,PUR-76307,2023-09-20 23:24:26.677495216,68.75,Home,Card,South America,0,1,,45+
405,PUR-94742,2022-05-02 03:40:14.379107562,413.79,Electronics,Crypto,Australia,1,0,240.0,35-44
1750,PUR-37015,2023-10-01 18:43:14.128964224,283.0,Books,PayPal,North America,1,0,94.0,45+
2552,PUR-61417,2022-01-29 04:28:16.559509310,182.72,Clothing,Card,Europe,1,1,100.0,35-44
520,PUR-81706,2023-04-14 21:14:55.492647848,252.21,Toys,Bank Transfer,Europe,1,0,31.0,35-44
863,PUR-61404,2023-03-15 05:01:19.104449896,329.57,Electronics,Card,Asia,1,1,351.0,25-34
1101,PUR-63131,2022-09-17 23:22:58.754794428,230.83,Clothing,Bank Transfer,Europe,0,0,,35-44
2067,PUR-90427,2023-09-02 06:40:35.893566936,314.26,Books,Bank Transfer,Europe,0,0,,25-34
2286,PUR-27710,2023-07-31 21:03:59.312928720,,Electronics,Crypto,Europe,1,1,120.0,18-24
177,PUR-28408,2022-09-24 21:12:14.654646484,494.98,Toys,Card,South America,0,1,,35-44
1336,PUR-37891,2022-06-24 06:13:23.787797902,293.47,Home,Crypto,Asia,1,1,275.0,18-24
1908,PUR-53612,2022-10-01 10:01:29.618640452,374.0,Home,PayPal,North America,0,0,,35-44
181,PUR-80087,2022-04-14 14:25:03.766612321,33.13,Electronics,Card,Australia,1,0,65.0,25-34
194,PUR-67592,2022-01-31 14:05:39.011901762,133.54,Home,Card,Australia,0,0,,35-44
958,PUR-56106,2023-11-18 06:26:40.497627040,,Home,Crypto,Europe,0,0,,45+
680,PUR-74484,2023-02-06 20:49:04.519801612,30.18,Books,Crypto,Asia,1,1,201.0,35-44
353,PUR-61836,2022-06-28 12:39:53.546760494,31.11,Toys,Bank Transfer,Asia,1,0,65.0,18-24
1936,PUR-27147,2023-09-02 17:52:52.423258872,352.86,Sports,Card,South America,1,1,185.0,25-34
2841,PUR-56902,2022-03-26 05:22:39.581999414,318.02,Sports,Crypto,Europe,0,0,,25-34
1858,PUR-65812,2023-03-22 04:40:11.768574288,95.88,Books,Card,Europe,0,0,,45+
2894,PUR-51820,2022-04-08 18:05:46.792217285,267.41,Sports,Card,North America,0,1,,35-44
2066,PUR-86279,2022-10-25 18:52:26.581885108,464.32,Sports,Crypto,Asia,1,1,269.0,18-24
1691,PUR-40526,2022-11-16 18:58:36.668513452,78.94,,Crypto,South America,0,1,,25-34
497,PUR-12228,2023-10-05 13:31:26.003340376,199.94,Electronics,Card,Europe,0,0,,35-44
297,PUR-60768,2023-04-22 03:47:51.040185184,216.41,Toys,Crypto,South America,0,1,,18-24
2961,PUR-73379,2022-11-20 14:43:50.453905700,260.15,Toys,Bank Transfer,North America,1,0,136.0,35-44
1188,PUR-72486,2023-09-27 21:06:15.358472920,9.88,Electronics,PayPal,North America,1,0,209.0,35-44
289,PUR-65576,2022-10-03 15:56:47.920979968,494.35,Toys,Card,Europe,1,0,152.0,45+
712,PUR-64990,2023-08-09 22:47:36.783767368,98.14,Sports,PayPal,Australia,1,0,120.0,18-24
2852,PUR-97702,2022-02-22 16:23:50.854908542,457.98,Toys,Crypto,Asia,0,0,,45+
1737,PUR-69222,2023-02-21 00:05:46.916947628,100.09,Toys,Card,South America,0,1,,35-44
606,PUR-65365,2022-11-30 04:49:37.030648964,41.59,Home,Crypto,North America,0,1,,45+
2946,PUR-24502,2022-07-01 02:56:43.863776400,397.96,Books,PayPal,South America,1,0,190.0,45+
952,PUR-77286,2022-06-28 07:12:05.963664684,256.49,Home,Bank Transfer,Asia,0,0,,45+
14,PUR-57879,2022-11-04 22:54:26.737070384,93.46,Books,Bank Transfer,South America,1,1,149.0,25-34
1400,PUR-67528,2023-03-09 04:50:35.829185560,157.66,Books,Card,South America,0,0,,18-24
1625,PUR-29014,2022-11-17 00:19:40.675575540,384.5,Clothing,PayPal,Asia,1,1,311.0,45+
2537,PUR-76441,2023-02-10 00:49:30.836842964,298.09,Electronics,Crypto,Australia,0,0,,25-34
2428,PUR-22109,2023-06-05 15:37:23.185676560,427.92,Books,Card,North America,0,0,,25-34
2448,PUR-18690,2023-08-02 15:10:02.492469360,348.27,Toys,Card,North America,1,0,170.0,18-24
270,PUR-64115,2022-04-14 15:28:44.025819243,480.04,Toys,Card,South America,0,0,,18-24
2468,PUR-56991,2022-07-12 00:19:45.144946444,242.17,Clothing,Card,Asia,0,0,,35-44
520,PUR-32864,2023-05-01 05:29:00.923874248,379.15,Clothing,Card,South America,1,0,363.0,18-24
2320,PUR-24416,2022-05-08 23:47:13.437933738,499.59,Home,Bank Transfer,North America,0,0,,35-44
2366,PUR-99407,2023-03-03 13:54:07.644825240,120.03,Toys,Card,Europe,1,0,352.0,35-44
718,PUR-12826,2022-12-15 23:52:25.962547572,316.12,Home,PayPal,Australia,0,1,,35-44
1765,PUR-49865,2023-09-20 02:26:20.187845000,138.21,Home,PayPal,North America,0,1,,35-44
109,PUR-86374,2022-08-08 09:54:35.985957624,257.34,Books,Card,North America,0,0,,25-34
2154,PUR-30241,2023-05-15 06:41:29.706314072,376.52,Electronics,Card,North America,1,1,149.0,35-44
2590,PUR-36189,2023-01-14 17:04:37.365230408,363.07,,Crypto,Europe,0,1,,35-44
222,PUR-81969,2023-04-30 19:40:37.728403896,151.65,Clothing,Card,South America,0,1,,18-24
1569,PUR-37571,2022-05-03 22:14:51.628615372,48.83,Electronics,PayPal,Asia,0,1,,35-44
449,PUR-59367,2023-10-27 17:55:36.090918032,463.42,Books,Card,North America,0,0,,18-24
2553,PUR-27617,2022-02-26 10:57:38.871677510,460.57,Sports,PayPal,Europe,1,1,153.0,35-44
2096,PUR-28433,2023-07-29 00:23:18.066717672,217.78,Toys,Crypto,South America,1,0,9.0,18-24
error_user,PUR-24685,2023-09-07 10:31:25.587778888,293.3,Electronics,PayPal,Europe,0,0,,25-34
683,PUR-60869,2023-01-09 10:23:14.645620464,155.25,Books,Crypto,North America,1,1,106.0,25-34
705,PUR-91326,2022-03-15 16:05:49.624876785,288.37,Books,Crypto,Australia,0,1,,35-44
1784,PUR-85755,2022-04-27 17:05:20.399043124,223.51,Electronics,Card,North America,0,1,,35-44
2652,PUR-49320,2023-05-30 00:26:34.991639056,327.92,Toys,Crypto,Asia,1,1,207.0,35-44
36,PUR-72033,2023-06-18 04:21:11.216419416,295.93,Home,Crypto,Europe,1,1,8.0,18-24
864,PUR-33516,2023-10-26 09:48:57.816383472,319.37,Books,PayPal,North America,1,0,38.0,35-44
675,PUR-66970,2023-12-13 14:56:00.906282480,432.11,Books,Bank Transfer,Asia,0,0,,35-44
932,PUR-50235,2022-01-17 01:01:30.859974780,152.01,Electronics,Bank Transfer,Australia,0,1,,25-34
1778,PUR-35842,2023-05-09 05:03:45.606037096,156.13,Clothing,Card,North America,0,0,,35-44
626,PUR-29599,2023-02-20 22:30:40.703820024,,Toys,Card,Europe,1,1,264.0,45+
1002,PUR-37935,2023-10-08 07:56:43.365167256,255.13,Electronics,Bank Transfer,Europe,0,0,,45+
2353,PUR-65526,2022-08-17 20:25:02.548776540,142.01,Sports,Card,South America,1,1,259.0,45+
1587,PUR-91666,2023-11-09 16:21:12.168245272,126.99,Sports,Bank Transfer,Asia,1,0,85.0,18-24
964,PUR-75197,2022-11-04 18:38:06.542448112,,Clothing,Crypto,Europe,0,0,,18-24
1065,PUR-95680,2022-03-25 12:46:46.913483183,,Electronics,PayPal,South America,1,0,107.0,18-24
2380,PUR-19407,2023-07-10 00:42:48.844407984,346.83,Clothing,PayPal,North America,0,0,,25-34
878,PUR-54809,2022-11-06 04:20:47.746065980,280.94,Sports,Bank Transfer,Europe,0,0,,35-44
287,PUR-64924,2023-05-23 17:55:27.865405840,368.83,Clothing,Bank Transfer,Australia,1,0,158.0,18-24
2661,PUR-35616,2022-09-24 06:43:01.214112172,130.46,Sports,Card,South America,1,1,175.0,45+
764,PUR-38936,2022-05-24 10:58:44.060480236,,Books,Card,Europe,0,1,,25-34
686,PUR-13932,2023-11-24 07:07:50.870950360,44.16,Electronics,Card,Asia,0,1,,18-24
591,PUR-94499,2022-07-04 02:41:30.317166690,170.53,Sports,Crypto,Europe,0,1,,35-44
1919,PUR-79337,2023-02-01 12:45:50.364545196,35.67,Clothing,PayPal,Asia,1,1,325.0,45+
1641,PUR-74837,2022-10-21 19:50:42.042342336,458.2,Clothing,Card,North America,0,0,,45+
143,PUR-47088,2023-06-23 09:07:05.667119776,457.9,Toys,Crypto,Asia,0,1,,45+
1845,PUR-83061,2022-11-29 08:02:18.313177808,241.82,Sports,Crypto,North America,0,0,,18-24
2218,PUR-67922,2022-11-02 04:40:33.519172144,190.44,Toys,Bank Transfer,Australia,0,1,,25-34
1160,PUR-93760,2022-02-28 07:14:36.566530717,69.23,Electronics,Card,Australia,1,1,292.0,18-24
1576,PUR-53124,2023-12-02 14:58:34.953583376,122.26,Toys,PayPal,Australia,0,1,,25-34
892,PUR-22324,2023-01-05 19:22:07.450408320,454.31,Sports,Card,Australia,1,0,70.0,35-44
787,PUR-97157,2023-11-15 19:53:39.096783840,42.64,Sports,PayPal,Asia,0,1,,35-44
1318,PUR-41609,2023-02-08 08:55:19.087183780,173.18,Sports,Bank Transfer,Europe,0,1,,25-34
1778,PUR-44858,2023-09-22 07:04:26.585931800,290.99,Electronics,Bank Transfer,South America,0,1,,45+
2407,PUR-85086,2023-09-08 21:51:19.326553032,,Sports,Crypto,Australia,0,1,,35-44
1864,PUR-87526,2023-11-22 19:13:47.811062080,251.97,Toys,Card,Asia,0,0,,35-44
1503,PUR-81629,2023-11-11 08:33:38.424708432,275.48,Books,PayPal,South America,1,0,147.0,35-44
244,PUR-60303,2023-03-30 11:19:52.445541880,,Electronics,PayPal,North America,1,1,245.0,25-34
1450,PUR-95032,2023-12-27 14:35:49.714412168,87.14,Clothing,PayPal,Asia,1,0,185.0,18-24
1136,PUR-68105,2022-08-03 07:58:13.212154920,103.37,Clothing,Card,Australia,0,0,,25-34
2899,PUR-84542,2022-01-14 19:35:22.982954713,193.56,Books,Bank Transfer,Europe,1,0,281.0,25-34
1429,PUR-59479,2023-09-04 05:06:02.023548624,245.27,Books,Card,Australia,1,1,288.0,25-34
499,PUR-28063,2022-05-12 14:39:09.509745640,489.08,Clothing,Crypto,North America,1,0,245.0,25-34
738,PUR-44382,2022-03-22 17:31:46.987392626,151.7,Electronics,Crypto,South America,1,0,34.0,45+
2323,PUR-14208,2022-04-17 07:12:41.409273276,101.56,Clothing,Bank Transfer,Europe,1,1,273.0,35-44
2511,PUR-76144,2022-05-13 00:05:58.533169502,300.97,Home,Bank Transfer,Australia,1,1,116.0,45+
2212,PUR-71863,2022-03-28 20:01:02.080285725,434.92,Sports,Bank Transfer,North America,1,1,247.0,45+
787,PUR-79462,2022-03-31 21:56:47.195646342,13.29,Clothing,Bank Transfer,Europe,0,1,,18-24
2868,PUR-35795,2023-10-10 16:10:38.957016768,260.28,Electronics,Bank Transfer,North America,0,0,,45+
1350,PUR-66793,2023-04-24 00:53:17.156420168,256.2,Books,Crypto,North America,1,1,107.0,25-34
251,PUR-38672,2023-03-12 09:37:35.143743704,,Clothing,Crypto,North America,0,0,,25-34
456,PUR-86013,2022-11-19 14:05:09.070014256,354.79,Electronics,Card,South America,0,0,,45+
1049,PUR-23145,2023-09-16 23:02:07.224531000,345.67,Toys,Crypto,Europe,0,1,,18-24
2973,PUR-43353,2023-06-09 08:43:49.196149472,303.76,Books,Card,Europe,1,1,170.0,45+
244,PUR-99507,2023-04-30 11:25:34.050464728,486.27,Home,PayPal,Asia,0,1,,45+
866,PUR-75944,2023-05-30 23:51:48.664106992,140.23,Electronics,Card,Asia,0,0,,45+
1347,PUR-83263,2022-04-29 09:30:31.154049942,79.76,Clothing,PayPal,Australia,0,1,,45+
2095,PUR-35156,2022-04-21 08:15:19.966027470,205.69,Electronics,PayPal,Asia,0,1,,18-24
1033,PUR-48681,2023-08-24 20:17:27.670376256,102.25,Clothing,Crypto,Asia,0,0,,45+
1907,PUR-93256,2023-12-11 12:49:48.919663864,426.45,Electronics,Card,North America,1,1,142.0,45+
1089,PUR-62100,2022-06-01 17:23:12.907704282,394.03,Electronics,PayPal,Europe,1,1,351.0,18-24
2179,PUR-90769,2023-02-24 19:58:18.334761040,237.11,Sports,Crypto,Europe,0,1,,45+
1806,PUR-76300,2022-04-21 12:33:27.959496208,273.53,Toys,Bank Transfer,North America,1,1,349.0,35-44
1522,PUR-32993,2023-09-23 00:10:59.826085784,354.9,Clothing,Crypto,Asia,0,1,,45+
2095,PUR-59466,2023-03-29 10:43:49.365095472,331.97,,PayPal,South America,0,0,,25-34
918,PUR-96822,2022-08-01 13:40:57.345904920,,Books,PayPal,South America,1,0,247.0,45+
2082,PUR-45962,2023-04-29 10:24:20.505043744,307.61,Clothing,Bank Transfer,North America,0,1,,45+
1615,PUR-75631,2022-04-20 05:56:25.930529636,489.02,Clothing,Bank Transfer,North America,0,0,,18-24
1020,PUR-89849,2023-04-09 00:41:29.659675648,114.3,Clothing,Crypto,Europe,0,1,,35-44
2537,PUR-77162,2023-09-12 10:55:15.783131072,146.43,Home,PayPal,South America,1,0,34.0,18-24
1762,PUR-15136,2023-02-05 18:01:23.149605800,233.5,Sports,Card,Asia,0,0,,45+
1866,PUR-33527,2023-01-22 02:37:43.049830004,31.07,Home,PayPal,South America,1,0,328.0,45+
1949,PUR-34847,2022-06-04 06:35:02.949341972,395.68,Books,Card,North America,0,1,,25-34
30,PUR-68373,2022-10-03 19:49:33.425290440,110.84,Toys,PayPal,North America,1,0,206.0,45+
1031,PUR-20109,2022-02-08 16:43:19.032036348,297.45,Home,PayPal,North America,0,0,,18-24
2512,PUR-72565,2023-07-10 10:55:02.620220136,,Toys,Bank Transfer,North America,1,1,319.0,35-44
323,PUR-21300,2022-09-15 17:08:46.694416480,5.92,Home,Bank Transfer,Europe,0,0,,35-44
1053,PUR-48853,2023-08-26 04:09:43.611706816,125.8,Books,Crypto,South America,0,1,,35-44
2543,PUR-96169,2022-08-24 18:58:08.925529144,379.8,Sports,Bank Transfer,South America,1,1,95.0,45+
247,PUR-36272,2022-01-11 10:06:00.891655237,356.1,Clothing,Bank Transfer,Asia,0,0,,45+
1806,PUR-57543,2022-10-02 19:51:56.049181276,253.12,Electronics,Crypto,Australia,0,1,,45+
459,PUR-49442,2022-09-21 05:45:17.460721540,95.2,Sports,Bank Transfer,Europe,0,1,,25-34
847,PUR-91759,2022-07-10 10:42:09.586623962,493.6,Toys,Card,South America,0,1,,45+
1383,PUR-34712,2023-01-13 16:20:03.265360296,322.16,Books,PayPal,North America,0,1,,25-34
86,PUR-27734,2022-12-07 08:34:36.815492056,120.85,Electronics,Crypto,North America,1,0,236.0,25-34
error_user,PUR-78843,2023-01-13 19:17:23.130653312,419.57,Sports,Card,South America,0,1,,35-44
345,PUR-85988,2022-04-12 00:33:16.280490881,167.7,Electronics,Bank Transfer,Australia,1,0,209.0,18-24
1186,PUR-23307,2022-06-14 18:02:17.293827316,170.63,Electronics,PayPal,North America,1,1,314.0,35-44
331,PUR-32284,2023-03-13 05:26:03.251007848,162.91,Books,Bank Transfer,South America,0,1,,35-44
2589,PUR-35621,2023-07-15 19:20:26.991871544,268.15,Sports,PayPal,Asia,0,0,,35-44
47,PUR-14557,2023-09-02 02:56:15.350062320,402.41,Books,Bank Transfer,Australia,1,0,276.0,25-34
2431,PUR-57550,2022-09-20 03:46:18.811242444,233.14,Home,Bank Transfer,Europe,1,0,79.0,35-44
2202,PUR-41587,2022-05-17 13:59:36.458904584,455.86,Electronics,Card,South America,0,1,,45+
1451,PUR-49816,2023-09-10 16:18:33.660552280,160.06,Toys,Bank Transfer,Asia,0,0,,18-24
1579,PUR-85450,2023-11-19 23:13:56.242774152,193.16,Sports,Card,Europe,1,1,13.0,35-44
1381,PUR-98944,2023-11-19 19:00:12.715676960,402.18,,Bank Transfer,Australia,1,1,152.0,18-24
289,PUR-54228,2022-09-23 10:01:54.462724144,450.56,Sports,Card,South America,0,0,,45+
1965,PUR-94548,2022-06-29 06:31:36.150977464,16.07,Sports,Card,North America,0,1,,25-34
2672,PUR-51300,2022-09-16 16:15:05.494569384,237.4,Clothing,Crypto,Asia,1,1,255.0,45+
1279,PUR-33364,2022-03-24 10:20:06.259606224,386.22,Books,Card,Europe,0,0,,45+
2568,PUR-84924,2023-05-15 12:09:28.533134600,88.69,Home,PayPal,South America,1,1,179.0,45+
2187,PUR-73467,2023-04-19 07:00:24.872554912,483.4,Sports,Card,Australia,0,1,,35-44
1979,PUR-84096,2022-10-28 03:55:47.494567936,415.08,Electronics,Crypto,North America,1,1,38.0,25-34
1045,PUR-36860,2022-10-07 12:43:23.154955340,276.48,Books,Crypto,Australia,1,0,50.0,35-44
2686,PUR-32304,2022-01-08 03:34:13.912458912,56.96,Books,Card,North America,0,0,,25-34
1803,PUR-50513,2022-07-22 07:23:07.460755308,396.95,Sports,Crypto,South America,0,0,,35-44
1275,PUR-95535,2023-01-24 19:14:01.045798532,416.57,Toys,Crypto,Asia,0,0,,45+
2093,PUR-39079,2023-02-17 06:58:16.688686576,269.28,Home,Bank Transfer,Australia,1,1,238.0,18-24
224,PUR-15485,2023-07-20 08:40:34.744429160,,Home,PayPal,North America,1,1,241.0,25-34
2040,PUR-37761,2023-06-10 04:35:07.908959888,119.38,Books,Crypto,Asia,0,0,,25-34
532,PUR-30215,2023-07-16 10:22:52.046335328,32.35,Sports,PayPal,Asia,1,1,325.0,45+
1033,PUR-26645,2023-07-24 23:11:03.473466176,37.16,Clothing,Bank Transfer,Australia,0,0,,18-24
1689,PUR-92792,2022-01-25 01:32:48.483494064,50.7,Home,Crypto,Asia,0,0,,18-24
876,PUR-78283,2023-01-06 17:20:13.884255432,111.83,Toys,Bank Transfer,South America,0,0,,18-24
2239,PUR-75119,2022-05-10 01:58:20.852370552,447.51,Books,PayPal,North America,1,0,285.0,45+
437,PUR-33234,2022-04-03 20:37:18.168279473,197.31,Books,Crypto,Australia,1,0,308.0,18-24
705,PUR-71965,2023-10-25 04:16:10.449921040,315.61,Sports,Crypto,Europe,1,0,253.0,18-24
2289,PUR-43765,2022-02-26 16:29:32.483187290,445.63,Electronics,PayPal,North America,1,0,248.0,35-44
1583,PUR-86417,2022-02-17 03:32:34.100404839,357.96,Toys,Card,Asia,0,0,,45+
1975,PUR-29095,2022-12-01 14:24:33.260822924,43.98,Electronics,PayPal,Asia,0,1,,45+
431,PUR-87702,2022-02-15 02:09:47.936718683,471.51,Sports,PayPal,North America,1,0,260.0,18-24
1540,PUR-37222,2023-07-05 05:00:46.472741608,27.27,Toys,Card,Europe,1,1,19.0,25-34
1568,PUR-18281,2022-05-07 18:33:57.768192668,99.41,Clothing,PayPal,South America,1,0,232.0,25-34
2087,PUR-57295,2023-06-05 10:56:25.529576768,102.91,Sports,Card,South America,1,1,243.0,25-34
539,PUR-59718,2023-10-06 13:58:00.361534712,143.42,Home,Bank Transfer,Australia,0,1,,35-44
2707,PUR-17587,2022-11-29 17:51:35.501916644,34.82,Toys,Crypto,Europe,0,0,,35-44
453,PUR-98901,2022-02-14 08:43:14.882532995,251.8,Toys,Bank Transfer,Europe,0,0,,45+
1565,PUR-14604,2023-08-17 03:32:16.774298136,390.6,Home,Bank Transfer,South America,1,0,215.0,45+
1295,PUR-26098,2023-07-09 10:45:00.672471720,364.95,Sports,Crypto,South America,0,1,,45+
1881,PUR-93850,2022-02-28 01:45:16.727168233,,Toys,Card,Australia,1,1,357.0,45+
121,PUR-93175,2023-11-16 04:54:05.952374824,336.59,Clothing,Card,Europe,0,0,,18-24
1830,PUR-35113,2022-10-30 06:21:56.592091048,109.22,Toys,Card,Australia,0,1,,35-44
1205,PUR-27390,2023-01-01 22:37:20.161389512,446.85,Electronics,PayPal,Asia,0,0,,45+
530,PUR-19347,2023-08-06 12:15:18.736868200,339.12,Electronics,Crypto,Asia,1,0,210.0,45+
1365,PUR-10250,2023-03-09 07:01:26.875084528,93.41,Home,Crypto,South America,1,1,354.0,35-44
1275,PUR-35410,2022-04-05 00:49:52.819629279,119.99,Sports,PayPal,North America,0,0,,35-44
2433,PUR-45136,2023-07-26 00:06:48.522672968,300.06,Home,Crypto,Europe,1,1,23.0,18-24
1905,PUR-27879,2022-02-11 07:12:07.231156105,,Books,Crypto,Australia,0,0,,25-34
1029,PUR-86282,2023-02-09 09:12:36.905817520,239.45,Clothing,Card,South America,0,0,,25-34
2485,PUR-18475,2022-04-27 15:11:33.274451516,36.36,Electronics,PayPal,North America,1,1,95.0,45+
1274,PUR-56653,2022-04-25 22:17:06.143848134,247.45,Clothing,Crypto,North America,1,1,363.0,18-24
994,PUR-39573,2023-12-29 08:53:09.071945808,300.93,Clothing,Crypto,Australia,0,0,,18-24
1026,PUR-92684,2022-05-25 10:39:44.511693904,255.39,Sports,PayPal,Asia,0,0,,25-34
135,PUR-19080,2022-10-24 17:34:32.158768128,80.86,Toys,Card,South America,1,0,268.0,45+
394,PUR-18636,2022-04-01 13:26:10.621908358,339.27,Home,Bank Transfer,North America,1,1,231.0,45+
2922,PUR-80000,2022-02-21 17:18:49.156277052,234.72,Sports,PayPal,South America,0,1,,18-24
1040,PUR-82404,2023-08-29 20:29:22.312249392,202.49,Books,Card,Asia,1,1,58.0,18-24
2805,PUR-99558,2023-01-08 15:20:47.025891640,324.74,Clothing,Crypto,Australia,1,0,45.0,18-24
782,PUR-88102,2022-12-22 07:56:28.087290772,150.74,Electronics,Crypto,Australia,1,0,102.0,35-44
1406,PUR-99547,2022-04-18 10:51:37.230407466,210.49,Clothing,Crypto,Europe,1,1,74.0,45+
2053,PUR-92532,2023-10-16 18:47:55.292394216,306.0,Toys,Card,Asia,0,1,,25-34
2253,PUR-83260,2022-12-31 00:05:14.144920444,113.09,Home,PayPal,South America,1,0,163.0,35-44
1927,PUR-57916,2023-07-01 00:11:49.773245744,66.03,Clothing,Crypto,North America,0,1,,45+
897,PUR-89959,2023-01-09 06:26:49.383736740,435.01,Toys,Bank Transfer,South America,1,1,257.0,25-34
20,PUR-45475,2023-05-16 16:34:13.119199616,225.19,Clothing,Crypto,Europe,1,1,133.0,18-24
24,PUR-50025,2022-10-20 13:38:23.644288760,292.99,Clothing,Bank Transfer,Australia,0,1,,35-44
313,PUR-96874,2023-02-26 10:25:05.014950032,143.64,Home,Card,Asia,0,1,,45+
1951,PUR-46266,2023-01-22 12:03:13.828195804,55.76,Sports,PayPal,Asia,1,0,326.0,25-34
136,PUR-26151,2022-02-25 22:16:14.800427067,80.19,Home,Card,South America,1,0,129.0,35-44
170,PUR-88636,2022-05-28 23:06:47.281421188,66.3,Home,Card,Europe,0,0,,25-34
55,PUR-35057,2022-11-23 02:47:07.707514020,410.69,Clothing,Card,Asia,0,0,,18-24
819,PUR-55807,2022-06-08 18:14:59.609829528,462.26,Toys,Card,South America,0,1,,18-24
2308,PUR-95155,2023-11-14 06:57:44.282721624,344.87,Sports,PayPal,Europe,1,0,148.0,35-44
1112,PUR-95444,2022-11-08 18:26:11.030040092,385.51,Clothing,Crypto,South America,1,0,298.0,35-44
709,PUR-44058,2022-07-13 15:55:29.406423498,,Books,Crypto,Australia,1,1,303.0,45+
1115,PUR-49547,2023-10-14 03:49:01.605720760,420.72,Clothing,Crypto,Australia,0,1,,25-34
2285,PUR-98364,2023-06-01 19:14:27.957087480,30.56,Sports,PayPal,Asia,1,0,241.0,18-24
1334,PUR-31546,2023-05-18 11:03:27.701033496,146.94,Home,Crypto,Europe,1,0,77.0,45+
1364,PUR-40519,2022-07-28 22:13:16.805877516,118.92,Sports,Card,North America,1,1,146.0,35-44
242,PUR-46150,2022-12-02 12:18:14.901604996,193.61,Home,Bank Transfer,South America,1,0,315.0,45+
1131,PUR-85945,2022-01-17 01:51:53.436862667,424.39,Books,Bank Transfer,North America,0,0,,18-24
367,PUR-10346,2023-05-21 02:48:12.291417640,433.61,Books,PayPal,Europe,1,0,282.0,18-24
506,PUR-23895,2022-12-14 12:38:35.406249624,11.51,Toys,Bank Transfer,Asia,0,1,,35-44
853,PUR-53553,2023-07-13 03:24:11.771388864,44.28,Sports,Crypto,South America,0,0,,25-34
1754,PUR-39966,2022-12-27 03:15:44.708823984,115.02,Clothing,Bank Transfer,Australia,1,0,76.0,35-44
2835,PUR-32291,2022-05-20 00:29:20.689065102,393.4,Toys,PayPal,North America,1,1,361.0,18-24
531,PUR-91784,2022-04-12 03:03:43.032017642,405.59,Sports,Crypto,South America,0,0,,35-44
1793,PUR-81650,2023-08-07 09:35:14.017473584,175.8,Clothing,Bank Transfer,Asia,0,0,,35-44
1809,PUR-38940,2022-11-17 15:03:37.652745004,292.87,Toys,Crypto,Europe,1,1,318.0,45+
2633,PUR-94347,2022-09-15 00:17:44.680049628,249.65,,Bank Transfer,Asia,1,0,108.0,25-34
error_user,PUR-68733,2022-10-20 06:01:41.161089744,197.18,Sports,Crypto,Australia,0,1,,25-34
1974,PUR-48484,2022-07-07 02:19:22.926395700,412.63,Toys,Card,Asia,1,0,303.0,45+
1672,PUR-97436,2023-08-07 10:32:51.169910768,440.02,Electronics,PayPal,North America,0,1,,35-44
1975,PUR-79753,2022-03-13 08:46:04.634447432,323.5,Clothing,PayPal,Asia,1,0,345.0,18-24
517,PUR-19623,2022-02-11 15:02:41.332027429,66.19,Electronics,Crypto,North America,0,0,,25-34
1204,PUR-28970,2023-01-21 20:50:48.821385128,499.6,Sports,Crypto,Australia,0,0,,45+
1705,PUR-19931,2022-04-30 03:56:25.013745452,175.36,Electronics,PayPal,North America,1,1,128.0,25-34
903,PUR-13733,2022-05-24 17:27:01.481459904,177.89,Books,Bank Transfer,South America,1,1,326.0,45+
2446,PUR-29888,2022-05-25 07:41:10.567109576,471.72,,Card,Australia,0,0,,45+
808,PUR-32941,2023-05-23 07:09:57.414403352,449.61,Home,Crypto,Australia,1,0,233.0,25-34
1020,PUR-95346,2023-12-22 09:23:15.521584512,487.91,Electronics,Crypto,Europe,0,0,,35-44
959,PUR-67802,2022-04-24 16:43:44.223681346,119.97,Clothing,Crypto,Asia,0,1,,45+
1050,PUR-65873,2022-09-10 13:23:18.131506100,331.29,Sports,Card,Europe,0,0,,25-34
350,PUR-45494,2022-11-22 16:58:14.998006396,37.12,Clothing,Bank Transfer,Europe,1,0,74.0,35-44
1891,PUR-79026,2023-04-22 05:41:32.818252400,310.07,Toys,Card,South America,1,1,221.0,18-24
2449,PUR-32476,2023-03-06 11:43:57.405298088,8.46,Home,Crypto,Europe,0,0,,45+
371,PUR-87407,2023-09-29 12:26:59.037926608,460.92,Books,Crypto,North America,1,1,82.0,18-24
